
Non-selected data

  cod  gap   e0   1    2    3    4    5    6    7    8    9   10  sti
   0.063   0.085  -0.198   0.051   0.154   0.003   0.009  -0.128   0.128   0.146   0.042   0.170   0.079  -0.187   0.113  -0.050   0.040  -0.091  -0.087  -0.013  -0.038  -0.070  -0.095  -0.131  -0.178  -0.091  -0.079  -0.073  -0.068  -0.050  -0.065
  -0.049   0.066  -0.021  -0.042  -0.612   1.000  -0.278  -0.239  -0.137  -0.145  -0.042  -0.235  -0.060  -0.056   0.165  -0.016  -0.202   0.016  -0.025   0.125  -0.076   0.177   0.014   0.003  -0.020   0.012   0.145   0.136  -0.001   0.059   0.039
   0.095   0.069   0.058   0.032   0.108   0.129  -0.075   0.038  -0.077  -0.176
  -0.106   0.016   0.071  -0.330   0.144  -0.074  -0.090  -0.041  -0.158   0.093  -0.030   0.024   0.090  -0.026   0.014   0.105  -0.021  -0.006  -0.073   0.019  -0.010   0.027   0.012   0.065   0.103   0.089   0.072   0.061   0.059   0.106   0.088
  -0.093   0.022   0.048   0.029  -0.075  -0.278   1.000  -0.370   0.134  -0.094   0.088   0.251  -0.126  -0.023  -0.002   0.246  -0.159   0.039  -0.364   0.137  -0.022   0.087  -0.047   0.013  -0.040  -0.034  -0.056  -0.099  -0.080  -0.054  -0.039
  -0.035  -0.115  -0.020  -0.008   0.018   0.001  -0.043  -0.079   0.085   0.074
   0.023   0.070   0.012   0.169  -0.275  -0.012   0.076   0.050   0.001  -0.155   0.046  -0.112  -0.030   0.072  -0.020  -0.030   0.061   0.031   0.062  -0.021   0.022   0.034   0.009  -0.016   0.012  -0.008  -0.031  -0.026  -0.020  -0.059   0.032
   0.029  -0.026   0.004  -0.102  -0.243  -0.239  -0.370   1.000   0.026  -0.088   0.058   0.022   0.252   0.039  -0.098  -0.126   0.252  -0.016   0.191  -0.213  -0.026  -0.176   0.010   0.052  -0.029  -0.003   0.038   0.007  -0.013   0.040   0.041
   0.031   0.072   0.061  -0.036  -0.055  -0.074   0.058   0.087   0.057   0.084
  -0.054   0.019   0.049  -0.064  -0.012  -0.291  -0.041  -0.013  -0.046  -0.015  -0.045  -0.017   0.027   0.013  -0.003   0.034   0.020   0.066  -0.024  -0.035   0.038   0.024   0.027   0.085   0.079   0.061   0.023   0.040   0.028   0.052   0.079
  -0.048  -0.015   0.038   0.140  -0.172  -0.137   0.134   0.026   1.000  -0.128   0.101   0.010   0.066   0.156   0.004   0.030  -0.059   0.315  -0.069  -0.038  -0.395   0.029   0.041   0.082  -0.041  -0.023  -0.143  -0.158  -0.151  -0.109  -0.112
  -0.116  -0.149  -0.070   0.097   0.084  -0.091  -0.012   0.083   0.022   0.066
  -0.001   0.048  -0.046   0.008   0.037   0.036  -0.015   0.019   0.018   0.033   0.001  -0.008   0.077   0.003   0.026  -0.035  -0.016  -0.019  -0.048   0.005  -0.036  -0.001   0.003  -0.027  -0.011  -0.004   0.001  -0.013  -0.013  -0.015  -0.038
   0.061  -0.007  -0.019  -0.074   0.257  -0.145  -0.094  -0.088  -0.128   1.000   0.046   0.119   0.091  -0.030  -0.209  -0.256  -0.329  -0.138   0.057   0.197   0.117   0.103   0.012   0.059   0.031   0.025   0.030   0.044   0.060   0.044   0.033
  -0.020   0.029   0.066  -0.077  -0.125  -0.069   0.034   0.006  -0.025   0.040
  -0.005   0.060  -0.069   0.021   0.023  -0.032   0.063  -0.164  -0.014   0.026   0.045   0.092  -0.054  -0.094  -0.040   0.119   0.066   0.054  -0.036  -0.029   0.026   0.027  -0.032   0.017  -0.021  -0.021  -0.012  -0.033  -0.044  -0.040   0.089
  -0.024  -0.036   0.020  -0.031  -0.073  -0.042   0.088   0.058   0.101   0.046   1.000   0.089  -0.012   0.044  -0.563   0.305   0.209   0.176  -0.462  -0.251  -0.278   0.059   0.084   0.034  -0.090  -0.007  -0.066  -0.012  -0.048  -0.043  -0.016
  -0.041  -0.002  -0.064   0.102   0.093  -0.031   0.128   0.100  -0.125  -0.010
  -0.032   0.018   0.048  -0.105  -0.032  -0.013  -0.011   0.014  -0.229  -0.081   0.035  -0.061   0.045   0.034  -0.067   0.068  -0.009   0.076   0.104  -0.057   0.044   0.047   0.027   0.107   0.104   0.056   0.050   0.029   0.028   0.028   0.098
  -0.006  -0.034   0.039  -0.119   0.093  -0.235   0.251   0.022   0.010   0.119   0.089   1.000   0.118  -0.010   0.054  -0.155  -0.015   0.001  -0.344   0.164  -0.095  -0.425   0.200  -0.037  -0.029  -0.003  -0.127  -0.115  -0.070  -0.038  -0.033
  -0.080  -0.069  -0.052  -0.019  -0.068  -0.064   0.119   0.007  -0.020   0.047
   0.037  -0.085   0.118   0.032  -0.154  -0.013  -0.016   0.078  -0.053  -0.097   0.000  -0.078  -0.029   0.101  -0.027  -0.017  -0.044   0.027   0.083  -0.020   0.021   0.020   0.022   0.044   0.051   0.011   0.023   0.036   0.030   0.027   0.004
   0.004  -0.032   0.023  -0.098  -0.023  -0.060  -0.126   0.252   0.066   0.091  -0.012   0.118   1.000   0.046   0.184   0.044  -0.345  -0.012   0.134  -0.296  -0.047  -0.318   0.030   0.014   0.006   0.027   0.012  -0.005   0.034   0.011  -0.020
   0.052  -0.005  -0.051   0.067   0.067  -0.071  -0.069   0.025   0.119   0.042
  -0.017  -0.072   0.095  -0.064  -0.008  -0.035  -0.052   0.020  -0.026   0.010  -0.060  -0.012   0.026   0.033   0.027   0.013  -0.044   0.004   0.002  -0.063  -0.003   0.006   0.010   0.007   0.046   0.022   0.024   0.025   0.030   0.041  -0.006
  -0.068   0.055   0.016  -0.064  -0.004  -0.056  -0.023   0.039   0.156  -0.030   0.044  -0.010   0.046   1.000   0.155  -0.030  -0.027  -0.197  -0.125  -0.049  -0.250   0.070   0.297   0.045  -0.001   0.024   0.030  -0.105  -0.003  -0.014  -0.017
  -0.006  -0.031  -0.059   0.069   0.065   0.000  -0.122  -0.052   0.007  -0.049
  -0.010  -0.086   0.134  -0.136  -0.010  -0.017  -0.122   0.091  -0.044   0.065  -0.024  -0.056   0.123   0.058   0.091  -0.035  -0.086  -0.039  -0.030  -0.055  -0.055  -0.020   0.009  -0.022   0.023   0.029   0.046   0.072   0.077   0.097  -0.105
  -0.061   0.093   0.015   0.004  -0.061   0.165  -0.002  -0.098   0.004  -0.209  -0.563   0.054   0.184   0.155   1.000  -0.444  -0.382  -0.329   0.000  -0.184  -0.098   0.331   0.221   0.212   0.053   0.048   0.117  -0.005   0.055   0.016  -0.026
   0.074  -0.012   0.010   0.006   0.034   0.067  -0.290  -0.132   0.117  -0.008
  -0.026  -0.020  -0.034  -0.023   0.091   0.011   0.068  -0.100   0.022   0.014   0.008   0.089  -0.137  -0.065  -0.008   0.088   0.015  -0.015   0.019   0.051  -0.004   0.007  -0.020   0.014  -0.004  -0.001   0.004  -0.015  -0.016  -0.005   0.083
  -0.040  -0.013   0.011   0.100  -0.026  -0.016   0.246  -0.126   0.030  -0.256   0.305  -0.155   0.044  -0.030  -0.444   1.000  -0.201   0.048  -0.419   0.359   0.107  -0.301  -0.220  -0.018  -0.030  -0.004  -0.051   0.005  -0.042  -0.039  -0.033
  -0.008  -0.024  -0.104   0.107   0.074  -0.062   0.076   0.041  -0.095  -0.035
   0.004   0.021  -0.034   0.146  -0.104   0.042   0.074  -0.001   0.001  -0.108   0.017  -0.023  -0.105   0.011  -0.085  -0.006   0.070   0.044   0.083   0.007   0.067   0.033   0.033   0.048   0.020   0.000  -0.015  -0.015  -0.011  -0.045   0.043
   0.054  -0.075  -0.017   0.029   0.165  -0.202  -0.159   0.252  -0.059  -0.329   0.209  -0.015  -0.345  -0.027  -0.382  -0.201   1.000   0.022   0.319  -0.420   0.120  -0.195  -0.007  -0.177  -0.033  -0.050  -0.104  -0.045  -0.036  -0.032   0.012
  -0.078  -0.015  -0.020   0.001   0.021   0.022   0.164   0.020  -0.016   0.030
   0.073  -0.038   0.026   0.047  -0.041  -0.111   0.011  -0.005  -0.026  -0.084  -0.023  -0.015  -0.063   0.051  -0.170   0.025   0.017   0.133   0.018   0.015   0.116  -0.015  -0.012   0.071   0.003  -0.021  -0.034  -0.025  -0.046  -0.053   0.059
   0.045  -0.084   0.004  -0.007  -0.098   0.016   0.039  -0.016   0.315  -0.138   0.176   0.001  -0.012  -0.197  -0.329   0.048   0.022   1.000   0.075   0.124  -0.488  -0.071  -0.109  -0.309  -0.023  -0.033  -0.128  -0.043  -0.061  -0.033  -0.020
  -0.054   0.000  -0.022  -0.008   0.039  -0.004   0.129   0.066   0.019  -0.043
   0.055  -0.006  -0.018   0.184  -0.119   0.041   0.017   0.121   0.096  -0.104  -0.036  -0.068  -0.034   0.074  -0.032  -0.175   0.030  -0.013   0.073   0.061   0.010  -0.017   0.042  -0.012  -0.017  -0.020  -0.032  -0.002  -0.001  -0.046  -0.062
   0.103  -0.068  -0.040   0.007   0.104  -0.025  -0.364   0.191  -0.069   0.057  -0.462  -0.344   0.134  -0.125   0.000  -0.419   0.319   0.075   1.000  -0.324   0.146  -0.226  -0.259   0.046   0.075  -0.020   0.020   0.048   0.022   0.021   0.010
  -0.013   0.032   0.039  -0.037   0.005   0.006   0.037   0.011   0.080   0.048
  -0.014   0.095  -0.134  -0.034   0.156  -0.001   0.058  -0.053   0.011   0.057   0.036   0.055   0.032  -0.089   0.016   0.027  -0.014  -0.012  -0.017  -0.005   0.000  -0.027  -0.046  -0.047  -0.055  -0.026  -0.033  -0.065  -0.064  -0.042   0.026
   0.001   0.040  -0.012  -0.012  -0.091   0.125   0.137  -0.213  -0.038   0.197  -0.251   0.164  -0.296  -0.049  -0.184   0.359  -0.420   0.124  -0.324   1.000   0.037  -0.240   0.055  -0.224   0.003  -0.012  -0.011   0.023  -0.021   0.013   0.018
  -0.020  -0.020   0.084  -0.107  -0.177  -0.007   0.106   0.075  -0.137  -0.071
  -0.062   0.053  -0.066   0.035   0.019   0.159   0.034   0.020   0.073   0.008  -0.003   0.018  -0.026  -0.031   0.060  -0.063   0.019  -0.145   0.019   0.086  -0.016   0.026   0.023  -0.023   0.012   0.009   0.023   0.007   0.021   0.006   0.007
   0.004   0.032   0.003  -0.014   0.147  -0.076  -0.022  -0.026  -0.395   0.117  -0.278  -0.095  -0.047  -0.250  -0.098   0.107   0.120  -0.488   0.146   0.037   1.000  -0.061  -0.403  -0.252   0.002  -0.021   0.026   0.027   0.033   0.027   0.039
   0.037   0.024   0.056  -0.103  -0.156  -0.020   0.038  -0.026  -0.048   0.101
  -0.013  -0.040   0.063  -0.135   0.070  -0.034  -0.125  -0.022   0.066   0.161  -0.041   0.039   0.122  -0.009   0.090   0.020  -0.032  -0.056  -0.203  -0.005  -0.058  -0.028  -0.032  -0.065  -0.030   0.000   0.013   0.026   0.027   0.058  -0.081
  -0.074   0.100   0.009   0.031  -0.126   0.177   0.087  -0.176   0.029   0.103   0.059  -0.425  -0.318   0.070   0.331  -0.301  -0.195  -0.071  -0.226  -0.240  -0.061   1.000   0.022   0.102  -0.008   0.029   0.127   0.026   0.057   0.036   0.035
   0.089   0.057   0.047  -0.022   0.032   0.083  -0.242  -0.127   0.100  -0.022
  -0.007   0.024   0.000  -0.023   0.000  -0.059  -0.006  -0.009  -0.065   0.039   0.035  -0.015   0.069  -0.018   0.017   0.050  -0.034   0.046  -0.012  -0.182   0.056   0.008   0.000  -0.021  -0.011   0.005  -0.002   0.003  -0.011   0.005  -0.034
  -0.020   0.045  -0.009  -0.069   0.001   0.014  -0.047   0.010   0.041   0.012   0.084   0.200   0.030   0.297   0.221  -0.220  -0.007  -0.109  -0.259   0.055  -0.403   0.022   1.000  -0.274  -0.008   0.000   0.029  -0.012   0.020  -0.017  -0.040
  -0.021  -0.030   0.067  -0.055  -0.054   0.079  -0.028  -0.003   0.015  -0.070
  -0.001   0.003   0.016  -0.040   0.015  -0.028  -0.027   0.005   0.008   0.027  -0.007  -0.014   0.035   0.002   0.115  -0.016   0.015  -0.023  -0.030   0.045  -0.179  -0.017   0.004  -0.038  -0.013   0.005  -0.009   0.000   0.022   0.018  -0.030
  -0.014  -0.017  -0.006   0.041  -0.063   0.003   0.013   0.052   0.082   0.059   0.034  -0.037   0.014   0.045   0.212  -0.018  -0.177  -0.309   0.046  -0.224  -0.252   0.102  -0.274   1.000   0.047   0.047   0.086   0.063   0.022   0.039   0.031
   0.047   0.035  -0.042   0.122   0.159  -0.008  -0.087   0.015   0.006   0.029
   0.122   0.043  -0.044   0.003   0.032   0.007   0.012   0.007   0.036   0.021  -0.006  -0.009   0.029  -0.014   0.006  -0.027   0.020   0.005  -0.033   0.018  -0.032  -0.285  -0.117  -0.127  -0.126  -0.126  -0.124  -0.117  -0.111  -0.107  -0.056
   0.045  -0.013  -0.019  -0.500   0.090  -0.020  -0.040  -0.029  -0.041   0.031  -0.090  -0.029   0.006  -0.001   0.053  -0.030  -0.033  -0.023   0.075   0.003   0.002  -0.008  -0.008   0.047   1.000   0.476   0.429   0.458   0.476   0.479   0.474
   0.475   0.444   0.034  -0.015  -0.016  -0.004  -0.037  -0.012  -0.012   0.122
   0.078   0.039  -0.015  -0.065   0.030   0.009  -0.017  -0.033   0.004   0.062   0.024   0.038   0.056  -0.048   0.017   0.000   0.000  -0.018  -0.038  -0.002  -0.015  -0.108  -0.281  -0.123  -0.105  -0.107  -0.093  -0.092  -0.079  -0.070  -0.018
  -0.031   0.019   0.011  -0.431   0.056   0.012  -0.034  -0.003  -0.023   0.025  -0.007  -0.003   0.027   0.024   0.048  -0.004  -0.050  -0.033  -0.020  -0.012  -0.021   0.029   0.000   0.047   0.476   1.000   0.437   0.441   0.474   0.471   0.469
   0.477   0.441  -0.022   0.086   0.082  -0.044  -0.142  -0.024  -0.011   0.140
   0.070   0.073  -0.027  -0.039   0.029   0.029  -0.010   0.016   0.076   0.145  -0.002   0.027   0.080  -0.052   0.136  -0.055  -0.062  -0.103  -0.055  -0.021  -0.077  -0.100  -0.108  -0.368  -0.156  -0.116  -0.102  -0.092  -0.075  -0.061  -0.155
  -0.033   0.107  -0.016  -0.442  -0.113   0.145  -0.056   0.038  -0.143   0.030  -0.066  -0.127   0.012   0.030   0.117  -0.051  -0.104  -0.128   0.020  -0.011   0.026   0.127   0.029   0.086   0.429   0.437   1.000   0.475   0.478   0.492   0.479
   0.503   0.449   0.094   0.002   0.017   0.033  -0.292  -0.050   0.034   0.176
   0.135   0.159  -0.189   0.078   0.081   0.021   0.074  -0.083   0.093   0.106   0.027   0.081   0.033  -0.130   0.056  -0.020   0.051  -0.032  -0.072  -0.006  -0.045  -0.116  -0.121  -0.194  -0.328  -0.147  -0.144  -0.135  -0.128  -0.121  -0.184
   0.104  -0.033  -0.092  -0.467  -0.031   0.136  -0.099   0.007  -0.158   0.044  -0.012  -0.115  -0.005  -0.105  -0.005   0.005  -0.045  -0.043   0.048   0.023   0.027   0.026  -0.012   0.063   0.458   0.441   0.475   1.000   0.474   0.481   0.474
   0.479   0.450   0.136  -0.019  -0.001   0.016  -0.089   0.045  -0.054   0.174
   0.105  -0.015   0.040  -0.014  -0.019   0.025  -0.029   0.020   0.019   0.046  -0.010   0.003   0.014   0.003   0.035  -0.023  -0.040  -0.028  -0.002   0.001  -0.027  -0.092  -0.084  -0.123  -0.101  -0.186  -0.078  -0.069  -0.048  -0.047  -0.107
   0.015   0.000  -0.017  -0.465   0.109  -0.001  -0.080  -0.013  -0.151   0.060  -0.048  -0.070   0.034  -0.003   0.055  -0.042  -0.036  -0.061   0.022  -0.021   0.033   0.057   0.020   0.022   0.476   0.474   0.478   0.474   1.000   0.507   0.504
   0.511   0.476   0.027   0.031   0.073   0.030  -0.233  -0.058   0.026   0.216
   0.093   0.047  -0.004  -0.016  -0.008  -0.006  -0.013   0.014   0.028   0.045  -0.013   0.002   0.040  -0.019   0.039  -0.032  -0.011  -0.020  -0.018  -0.006  -0.033  -0.106  -0.103  -0.146  -0.121  -0.114  -0.190  -0.099  -0.081  -0.075  -0.085
  -0.007   0.024  -0.006  -0.522  -0.046   0.059  -0.054   0.040  -0.109   0.044  -0.043  -0.038   0.011  -0.014   0.016  -0.039  -0.032  -0.033   0.021   0.013   0.027   0.036  -0.017   0.039   0.479   0.471   0.492   0.481   0.507   1.000   0.525
   0.527   0.484   0.087  -0.034  -0.008   0.036  -0.181  -0.018   0.024   0.194
   0.082   0.048  -0.017  -0.007  -0.003   0.012   0.004   0.001   0.015   0.049  -0.004   0.009   0.024  -0.023   0.034  -0.004  -0.020  -0.019  -0.021   0.002  -0.033  -0.103  -0.106  -0.142  -0.117  -0.117  -0.109  -0.200  -0.092  -0.083  -0.039
  -0.022   0.031   0.013  -0.527  -0.033   0.039  -0.039   0.041  -0.112   0.033  -0.016  -0.033  -0.020  -0.017  -0.026  -0.033   0.012  -0.020   0.010   0.018   0.039   0.035  -0.040   0.031   0.474   0.469   0.479   0.474   0.504   0.525   1.000
   0.524   0.483   0.081  -0.035  -0.009   0.035  -0.154  -0.001   0.026   0.212
   0.089   0.002   0.027  -0.031  -0.006  -0.003  -0.024  -0.007   0.010   0.059  -0.016   0.022   0.028  -0.016   0.031   0.001  -0.029  -0.019  -0.031  -0.009  -0.019  -0.104  -0.102  -0.136  -0.107  -0.107  -0.090  -0.085  -0.133  -0.055  -0.059
  -0.035   0.062   0.012  -0.494  -0.082   0.095  -0.035   0.031  -0.116  -0.020  -0.041  -0.080   0.052  -0.006   0.074  -0.008  -0.078  -0.054  -0.013  -0.020   0.037   0.089  -0.021   0.047   0.475   0.477   0.503   0.479   0.511   0.527   0.524
   1.000   0.493   0.016   0.022   0.025   0.007  -0.217  -0.039   0.056   0.206
   0.110   0.023   0.011   0.036  -0.063   0.035   0.008   0.023   0.028  -0.001  -0.010  -0.010  -0.001   0.010  -0.012  -0.038  -0.013   0.007   0.018  -0.009  -0.002  -0.094  -0.094  -0.124  -0.110  -0.116  -0.103  -0.099  -0.082  -0.180  -0.053
   0.016  -0.007  -0.001  -0.440  -0.024   0.069  -0.115   0.072  -0.149   0.029  -0.002  -0.069  -0.005  -0.031  -0.012  -0.024  -0.015   0.000   0.032  -0.020   0.024   0.057  -0.030   0.035   0.444   0.441   0.449   0.450   0.476   0.484   0.483
   0.493   1.000  -0.008   0.060   0.070  -0.014  -0.130  -0.019   0.005   0.181
  -0.038   0.396  -0.332   0.123   0.054  -0.015   0.164  -0.004   0.147   0.085   0.053  -0.043   0.114  -0.118   0.053  -0.065   0.073  -0.010  -0.104  -0.011  -0.037  -0.020  -0.040  -0.166  -0.162  -0.074  -0.133  -0.131  -0.141  -0.132  -0.151
   0.106   0.016  -0.087  -0.487  -0.150   0.058  -0.020   0.061  -0.070   0.066  -0.064  -0.052  -0.051  -0.059   0.010  -0.104  -0.020  -0.022   0.039   0.084   0.056   0.047   0.067  -0.042   0.034  -0.022   0.094   0.136   0.027   0.087   0.081
   0.016  -0.008   1.000  -0.753  -0.525   0.415   0.176   0.254  -0.172   0.111
   0.007  -0.224   0.189  -0.087  -0.018  -0.002  -0.079   0.000  -0.067  -0.035  -0.027   0.033  -0.065   0.050  -0.010   0.023  -0.051  -0.002   0.075   0.002   0.004   0.027   0.020   0.086   0.088   0.051   0.083   0.088   0.106   0.086   0.061
  -0.059  -0.109   0.021   0.597   0.084   0.032  -0.008  -0.036   0.097  -0.077   0.102  -0.019   0.067   0.069   0.006   0.107   0.001  -0.008  -0.037  -0.107  -0.103  -0.022  -0.055   0.122  -0.015   0.086   0.002  -0.019   0.031  -0.034  -0.035
   0.022   0.060  -0.753   1.000   0.774  -0.527  -0.170  -0.117   0.069  -0.034
   0.077  -0.282   0.236  -0.088  -0.038   0.004  -0.110   0.019  -0.074  -0.055  -0.046   0.021  -0.079   0.083  -0.014   0.015  -0.058   0.003   0.085   0.012   0.000   0.029   0.030   0.092   0.073   0.034   0.068   0.093   0.125   0.092  -0.027
  -0.013  -0.233  -0.035   0.380   0.035   0.108   0.018  -0.055   0.084  -0.125   0.093  -0.068   0.067   0.065   0.034   0.074   0.021   0.039   0.005  -0.177  -0.156   0.032  -0.054   0.159  -0.016   0.082   0.017  -0.001   0.073  -0.008  -0.009
   0.025   0.070  -0.525   0.774   1.000  -0.150  -0.232  -0.156   0.141  -0.062
   0.008   0.038  -0.040  -0.002   0.047   0.022   0.001  -0.007   0.035   0.044  -0.003   0.010   0.030  -0.025   0.033  -0.014  -0.003  -0.017  -0.030  -0.010  -0.028  -0.007  -0.002  -0.042  -0.047  -0.028  -0.030  -0.017  -0.010  -0.007  -0.081
  -0.006   0.027  -0.100  -0.353  -0.131   0.129   0.001  -0.074  -0.091  -0.069  -0.031  -0.064  -0.071   0.000   0.067  -0.062   0.022  -0.004   0.006  -0.007  -0.020   0.083   0.079  -0.008  -0.004  -0.044   0.033   0.016   0.030   0.036   0.035
   0.007  -0.014   0.415  -0.527  -0.150   1.000  -0.034   0.022  -0.042  -0.029
   0.100   0.329  -0.399   0.335  -0.013   0.036   0.274  -0.040   0.088  -0.175   0.114  -0.091  -0.102  -0.031  -0.189   0.041   0.184   0.160  -0.024   0.044   0.075  -0.070  -0.096  -0.006  -0.111  -0.125  -0.209  -0.244  -0.291  -0.319   0.221
   0.234  -0.225  -0.057  -0.093  -0.002  -0.075  -0.043   0.058  -0.012   0.034   0.128   0.119  -0.069  -0.122  -0.290   0.076   0.164   0.129   0.037   0.106   0.038  -0.242  -0.028  -0.087  -0.037  -0.142  -0.292  -0.089  -0.233  -0.181  -0.154
